Item_Code,Item_Name,Country,Date,Index,Anchor_2015,Estimated_Price_Euro
CP0116,Fruit,HR,2023-11,131.85,2.15,2.834775
CP0116,Fruit,HU,2023-11,220.53,2.15,4.741395
CP0116,Fruit,IE,2023-11,109.8,2.15,2.3606999999999996
CP0116,Fruit,IS,2023-11,125.28,2.15,2.69352
CP0116,Fruit,IT,2023-11,140.1,2.15,3.01215
CP0116,Fruit,LT,2023-11,137.51,2.15,2.9564649999999997
CP0116,Fruit,LU,2023-11,130.37,2.15,2.802955
CP0116,Fruit,LV,2023-11,149.9,2.15,3.22285
CP0116,Fruit,ME,2023-11,140.93,2.15,3.029995
CP0116,Fruit,MK,2023-11,131.64,2.15,2.8302599999999996
CP0116,Fruit,MT,2023-11,165.0,2.15,3.5475
CP0116,Fruit,NL,2023-11,127.12,2.15,2.73308
CP0116,Fruit,NO,2023-11,139.1,2.15,2.99065
CP0116,Fruit,PL,2023-11,153.7,2.15,3.30455
CP0116,Fruit,PT,2023-11,148.17,2.15,3.1856549999999992
CP0116,Fruit,RO,2023-11,142.46,2.15,3.06289
CP0116,Fruit,RS,2023-11,146.9,2.15,3.15835
CP0116,Fruit,SE,2023-11,141.32,2.15,3.03838
CP0116,Fruit,SI,2023-11,176.47,2.15,3.7941049999999996
CP0116,Fruit,SK,2023-11,141.91,2.15,3.051065
CP0116,Fruit,TR,2023-11,768.74,2.15,16.52791
CP0116,Fruit,XK,2023-11,101.44,2.15,2.18096
CP0117,Vegetables,AL,2023-11,228.18,2.2,5.01996
CP0117,Vegetables,AT,2023-11,142.28,2.2,3.1301600000000005
CP0117,Vegetables,BE,2023-11,135.87,2.2,2.9891400000000004
CP0117,Vegetables,BG,2023-11,172.53,2.2,3.7956600000000003
CP0117,Vegetables,CH,2023-11,102.1,2.2,2.2462
CP0117,Vegetables,CY,2023-11,137.27,2.2,3.0199400000000005
CP0117,Vegetables,CZ,2023-11,171.3,2.2,3.7686000000000006
CP0117,Vegetables,DE,2023-11,144.1,2.2,3.1702
CP0117,Vegetables,DK,2023-11,129.0,2.2,2.8380000000000005
CP0117,Vegetables,EA,2023-11,144.0,2.2,3.168
CP0117,Vegetables,EE,2023-11,176.86,2.2,3.890920000000001
CP0117,Vegetables,EL,2023-11,137.89,2.2,3.0335799999999997
CP0117,Vegetables,ES,2023-11,152.09,2.2,3.3459800000000004
CP0117,Vegetables,EU,2023-11,148.35,2.2,3.2637000000000005
CP0117,Vegetables,FI,2023-11,124.82,2.2,2.7460400000000003
CP0117,Vegetables,FR,2023-11,146.86,2.2,3.2309200000000007
CP0117,Vegetables,HR,2023-11,141.0,2.2,3.102
CP0117,Vegetables,HU,2023-11,223.32,2.2,4.9130400000000005
CP0117,Vegetables,IE,2023-11,110.8,2.2,2.4375999999999998
CP0117,Vegetables,IS,2023-11,134.68,2.2,2.9629600000000003
CP0117,Vegetables,IT,2023-11,139.5,2.2,3.0690000000000004
CP0117,Vegetables,LT,2023-11,183.88,2.2,4.0453600000000005
CP0117,Vegetables,LU,2023-11,138.66,2.2,3.0505200000000006
CP0117,Vegetables,LV,2023-11,167.76,2.2,3.6907200000000002
CP0117,Vegetables,ME,2023-11,176.42,2.2,3.88124
CP0117,Vegetables,MK,2023-11,142.15,2.2,3.1273000000000004
CP0117,Vegetables,MT,2023-11,165.39,2.2,3.63858
CP0117,Vegetables,NL,2023-11,139.99,2.2,3.0797800000000004
CP0117,Vegetables,NO,2023-11,134.8,2.2,2.9656000000000002
CP0117,Vegetables,PL,2023-11,175.5,2.2,3.861
CP0117,Vegetables,PT,2023-11,150.47,2.2,3.31034
CP0117,Vegetables,RO,2023-11,176.41,2.2,3.8810200000000004
CP0117,Vegetables,RS,2023-11,197.3,2.2,4.3406
CP0117,Vegetables,SE,2023-11,151.42,2.2,3.3312399999999998
CP0117,Vegetables,SI,2023-11,141.96,2.2,3.12312
CP0117,Vegetables,SK,2023-11,175.79,2.2,3.8673800000000003
CP0117,Vegetables,TR,2023-11,801.38,2.2,17.63036
CP0117,Vegetables,XK,2023-11,134.06,2.2,2.94932
CP0118,Sugar & confectionery,AL,2023-11,136.06,1.5,2.0409
CP0118,Sugar & confectionery,AT,2023-11,125.84,1.5,1.8876
CP0118,Sugar & confectionery,BE,2023-11,131.02,1.5,1.9653
CP0118,Sugar & confectionery,BG,2023-11,156.37,1.5,2.3455500000000002
CP0118,Sugar & confectionery,CH,2023-11,104.5,1.5,1.5675
CP0118,Sugar & confectionery,CY,2023-11,123.58,1.5,1.8537
CP0118,Sugar & confectionery,CZ,2023-11,149.9,1.5,2.2485
CP0118,Sugar & confectionery,DE,2023-11,133.2,1.5,1.9979999999999998
CP0118,Sugar & confectionery,DK,2023-11,122.7,1.5,1.8405
CP0118,Sugar & confectionery,EA,2023-11,127.5,1.5,1.9124999999999999
CP0118,Sugar & confectionery,EE,2023-11,163.5,1.5,2.4525
CP0118,Sugar & confectionery,EL,2023-11,116.16,1.5,1.7424
CP0118,Sugar & confectionery,ES,2023-11,134.39,1.5,2.01585
CP0118,Sugar & confectionery,EU,2023-11,134.65,1.5,2.01975
CP0118,Sugar & confectionery,FI,2023-11,114.94,1.5,1.7241
CP0118,Sugar & confectionery,FR,2023-11,122.79,1.5,1.84185
CP0118,Sugar & confectionery,HR,2023-11,140.0,1.5,2.0999999999999996
CP0118,Sugar & confectionery,HU,2023-11,181.8,1.5,2.7270000000000003
CP0118,Sugar & confectionery,IE,2023-11,96.0,1.5,1.44
CP0118,Sugar & confectionery,IS,2023-11,131.72,1.5,1.9758
CP0118,Sugar & confectionery,IT,2023-11,123.0,1.5,1.845
CP0118,Sugar & confectionery,LT,2023-11,159.31,1.5,2.38965
CP0118,Sugar & confectionery,LU,2023-11,131.79,1.5,1.9768499999999998
CP0118,Sugar & confectionery,LV,2023-11,159.63,1.5,2.39445
CP0118,Sugar & confectionery,ME,2023-11,150.68,1.5,2.2602
CP0118,Sugar & confectionery,MK,2023-11,147.09,1.5,2.20635
CP0118,Sugar & confectionery,MT,2023-11,144.33,1.5,2.16495
CP0118,Sugar & confectionery,NL,2023-11,126.93,1.5,1.90395
CP0118,Sugar & confectionery,NO,2023-11,112.8,1.5,1.6919999999999997
CP0118,Sugar & confectionery,PL,2023-11,158.9,1.5,2.3834999999999997
CP0118,Sugar & confectionery,PT,2023-11,125.83,1.5,1.8874499999999999
CP0118,Sugar & confectionery,RO,2023-11,149.95,1.5,2.24925
CP0118,Sugar & confectionery,RS,2023-11,149.0,1.5,2.235
CP0118,Sugar & confectionery,SE,2023-11,135.99,1.5,2.0398500000000004
CP0118,Sugar & confectionery,SI,2023-11,115.14,1.5,1.7271
CP0118,Sugar & confectionery,SK,2023-11,157.98,1.5,2.3697
CP0118,Sugar & confectionery,TR,2023-11,672.66,1.5,10.0899
CP0118,Sugar & confectionery,XK,2023-11,153.34,1.5,2.3001
CP0121,"Coffee, tea and cocoa",AL,2023-11,112.29,4.5,5.05305
CP0121,"Coffee, tea and cocoa",AT,2023-11,131.87,4.5,5.93415
CP0121,"Coffee, tea and cocoa",BE,2023-11,127.92,4.5,5.7564
CP0121,"Coffee, tea and cocoa",BG,2023-11,146.87,4.5,6.6091500000000005
CP0121,"Coffee, tea and cocoa",CH,2023-11,106.73,4.5,4.80285
CP0121,"Coffee, tea and cocoa",CY,2023-11,121.4,4.5,5.463
CP0121,"Coffee, tea and cocoa",CZ,2023-11,128.2,4.5,5.768999999999999
CP0121,"Coffee, tea and cocoa",DE,2023-11,119.2,4.5,5.364
CP0121,"Coffee, tea and cocoa",DK,2023-11,117.1,4.5,5.2695
CP0121,"Coffee, tea and cocoa",EA,2023-11,121.22,4.5,5.454899999999999
CP0121,"Coffee, tea and cocoa",EE,2023-11,140.0,4.5,6.3
CP0121,"Coffee, tea and cocoa",EL,2023-11,141.07,4.5,6.3481499999999995
CP0121,"Coffee, tea and cocoa",ES,2023-11,124.61,4.5,5.60745
CP0121,"Coffee, tea and cocoa",EU,2023-11,126.89,4.5,5.71005
CP0121,"Coffee, tea and cocoa",FI,2023-11,135.46,4.5,6.0957
CP0121,"Coffee, tea and cocoa",FR,2023-11,124.79,4.5,5.61555
CP0121,"Coffee, tea and cocoa",HR,2023-11,140.07,4.5,6.30315
CP0121,"Coffee, tea and cocoa",HU,2023-11,167.97,4.5,7.55865
CP0121,"Coffee, tea and cocoa",IE,2023-11,100.8,4.5,4.536
CP0121,"Coffee, tea and cocoa",IS,2023-11,132.11,4.5,5.94495
CP0121,"Coffee, tea and cocoa",IT,2023-11,110.4,4.5,4.968
CP0121,"Coffee, tea and cocoa",LT,2023-11,135.62,4.5,6.1029
CP0121,"Coffee, tea and cocoa",LU,2023-11,126.42,4.5,5.6889
CP0121,"Coffee, tea and cocoa",LV,2023-11,138.78,4.5,6.2451
CP0121,"Coffee, tea and cocoa",ME,2023-11,129.63,4.5,5.83335
CP0121,"Coffee, tea and cocoa",MK,2023-11,144.54,4.5,6.5043
CP0121,"Coffee, tea and cocoa",MT,2023-11,139.94,4.5,6.2973
CP0121,"Coffee, tea and cocoa",NL,2023-11,116.27,4.5,5.232150000000001
CP0121,"Coffee, tea and cocoa",NO,2023-11,132.8,4.5,5.976
CP0121,"Coffee, tea and cocoa",PL,2023-11,144.6,4.5,6.507
CP0121,"Coffee, tea and cocoa",PT,2023-11,120.11,4.5,5.40495
CP0121,"Coffee, tea and cocoa",RO,2023-11,136.09,4.5,6.12405
CP0121,"Coffee, tea and cocoa",RS,2023-11,160.3,4.5,7.213500000000001
CP0121,"Coffee, tea and cocoa",SE,2023-11,154.21,4.5,6.93945
CP0121,"Coffee, tea and cocoa",SI,2023-11,129.74,4.5,5.8383
CP0121,"Coffee, tea and cocoa",SK,2023-11,131.19,4.5,5.90355
CP0121,"Coffee, tea and cocoa",TR,2023-11,704.83,4.5,31.71735
CP0121,"Coffee, tea and cocoa",XK,2023-11,156.52,4.5,7.043400000000001
CP0451,Electricity,AL,2023-11,100.0,0.21,0.21
CP0451,Electricity,AT,2023-11,124.34,0.21,0.261114
CP0451,Electricity,BE,2023-11,159.27,0.21,0.334467
CP0451,Electricity,BG,2023-11,124.47,0.21,0.261387
CP0451,Electricity,CH,2023-11,136.05,0.21,0.285705
CP0451,Electricity,CY,2023-11,186.48,0.21,0.39160799999999996
CP0451,Electricity,CZ,2023-11,198.5,0.21,0.41685
CP0451,Electricity,DE,2023-11,145.6,0.21,0.30576
CP0451,Electricity,DK,2023-11,115.9,0.21,0.24339
CP0451,Electricity,EA,2023-11,151.26,0.21,0.317646
CP0451,Electricity,EE,2023-11,370.04,0.21,0.777084
CP0451,Electricity,EL,2023-11,123.57,0.21,0.259497
CP0451,Electricity,ES,2023-11,88.96,0.21,0.18681599999999998
CP0451,Electricity,EU,2023-11,153.26,0.21,0.32184599999999997
CP0451,Electricity,FI,2023-11,145.02,0.21,0.30454200000000003
CP0451,Electricity,FR,2023-11,153.64,0.21,0.32264399999999993
CP0451,Electricity,HR,2023-11,110.52,0.21,0.232092
CP0451,Electricity,HU,2023-11,124.02,0.21,0.260442
CP0451,Electricity,IE,2023-11,185.9,0.21,0.39038999999999996
CP0451,Electricity,IS,2023-11,130.11,0.21,0.273231
CP0451,Electricity,IT,2023-11,198.1,0.21,0.41600999999999994
CP0451,Electricity,LT,2023-11,144.05,0.21,0.302505
CP0451,Electricity,LU,2023-11,117.03,0.21,0.245763
CP0451,Electricity,LV,2023-11,152.69,0.21,0.32064899999999996
CP0451,Electricity,ME,2023-11,99.41,0.21,0.208761
CP0451,Electricity,MK,2023-11,138.51,0.21,0.290871
CP0451,Electricity,MT,2023-11,100.0,0.21,0.21
CP0451,Electricity,NL,2023-11,107.04,0.21,0.22478399999999998
CP0451,Electricity,NO,2023-11,266.0,0.21,0.5586
CP0451,Electricity,PL,2023-11,145.7,0.21,0.30596999999999996
CP0451,Electricity,PT,2023-11,107.82,0.21,0.22642199999999996
CP0451,Electricity,RO,2023-11,152.42,0.21,0.3200819999999999
CP0451,Electricity,RS,2023-11,173.5,0.21,0.36435
CP0451,Electricity,SE,2023-11,156.04,0.21,0.327684
CP0451,Electricity,SI,2023-11,109.6,0.21,0.23015999999999998
CP0451,Electricity,SK,2023-11,124.5,0.21,0.26145
CP0451,Electricity,TR,2023-11,409.87,0.21,0.860727
CP0451,Electricity,XK,2023-11,107.82,0.21,0.22642199999999996
CP01113,Bread,AL,2023-12,129.48,1.25,1.6185
CP01113,Bread,AT,2023-12,141.59,1.25,1.7698749999999999
CP01113,Bread,BE,2023-12,136.46,1.25,1.70575
CP01113,Bread,BG,2023-12,191.42,1.25,2.39275
CP01113,Bread,CH,2023-12,108.91,1.25,1.361375
CP01113,Bread,CY,2023-12,116.17,1.25,1.4521249999999999
CP01113,Bread,CZ,2023-12,163.7,1.25,2.0462499999999997
CP01113,Bread,DE,2023-12,147.6,1.25,1.845
CP01113,Bread,DK,2023-12,135.2,1.25,1.69
CP01113,Bread,EA,2023-12,132.55,1.25,1.656875
CP01113,Bread,EE,2023-12,176.43,1.25,2.205375
CP01113,Bread,EL,2023-12,128.16,1.25,1.602
CP01113,Bread,ES,2023-12,125.64,1.25,1.5705
CP01113,Bread,EU,2023-12,143.79,1.25,1.797375
CP01113,Bread,FI,2023-12,120.38,1.25,1.50475
CP01113,Bread,FR,2023-12,124.41,1.25,1.5551249999999999
CP01113,Bread,HR,2023-12,164.91,1.25,2.061375
CP01113,Bread,HU,2023-12,262.77,1.25,3.284625
CP01113,Bread,IE,2023-12,123.8,1.25,1.5474999999999999
CP01113,Bread,IS,2023-12,145.71,1.25,1.8213750000000002
CP01113,Bread,IT,2023-12,129.5,1.25,1.61875
CP01113,Bread,LT,2023-12,172.06,1.25,2.1507500000000004
CP01113,Bread,LU,2023-12,136.44,1.25,1.7055
CP01113,Bread,LV,2023-12,181.52,1.25,2.269
CP01113,Bread,ME,2023-12,158.53,1.25,1.981625
CP01113,Bread,MK,2023-12,171.73,1.25,2.146625
CP01113,Bread,MT,2023-12,151.39,1.25,1.8923749999999997
CP01113,Bread,NL,2023-12,132.43,1.25,1.655375
CP01113,Bread,NO,2023-12,134.6,1.25,1.6824999999999999
CP01113,Bread,PL,2023-12,200.0,1.25,2.5
CP01113,Bread,PT,2023-12,122.5,1.25,1.53125
CP01113,Bread,RO,2023-12,168.67,1.25,2.1083749999999997
CP01113,Bread,RS,2023-12,140.1,1.25,1.75125
CP01113,Bread,SE,2023-12,133.91,1.25,1.673875
CP01113,Bread,SI,2023-12,141.09,1.25,1.763625
CP01113,Bread,SK,2023-12,187.66,1.25,2.3457500000000002
CP01113,Bread,XK,2023-12,175.34,1.25,2.19175
CP0112,Meat,AL,2023-12,127.3,10.5,13.366499999999998
CP0112,Meat,AT,2023-12,140.93,10.5,14.79765
CP0112,Meat,BE,2023-12,132.07,10.5,13.86735
CP0112,Meat,BG,2023-12,172.63,10.5,18.12615
CP0112,Meat,CH,2023-12,107.58,10.5,11.295900000000001
CP0112,Meat,CY,2023-12,115.73,10.5,12.15165
CP0112,Meat,CZ,2023-12,140.2,10.5,14.720999999999998
CP0112,Meat,DE,2023-12,147.0,10.5,15.435
CP0112,Meat,DK,2023-12,122.0,10.5,12.81
CP0112,Meat,EA,2023-12,134.23,10.5,14.094149999999999
CP0112,Meat,EE,2023-12,156.34,10.5,16.4157
CP0112,Meat,EL,2023-12,131.8,10.5,13.839
CP0112,Meat,ES,2023-12,133.14,10.5,13.9797
CP0112,Meat,EU,2023-12,137.9,10.5,14.4795
CP0112,Meat,FI,2023-12,125.7,10.5,13.198500000000001
CP0112,Meat,FR,2023-12,131.4,10.5,13.797
CP0112,Meat,HR,2023-12,135.59,10.5,14.23695
CP0112,Meat,HU,2023-12,171.17,10.5,17.972849999999998
CP0112,Meat,IE,2023-12,109.4,10.5,11.487
CP0112,Meat,IS,2023-12,148.22,10.5,15.5631
CP0112,Meat,IT,2023-12,124.2,10.5,13.041
CP0112,Meat,LT,2023-12,159.66,10.5,16.7643
CP0112,Meat,LU,2023-12,137.94,10.5,14.483699999999999
CP0112,Meat,LV,2023-12,150.64,10.5,15.8172
CP0112,Meat,ME,2023-12,140.25,10.5,14.72625
CP0112,Meat,MK,2023-12,148.83,10.5,15.627150000000002
CP0112,Meat,MT,2023-12,135.54,10.5,14.2317
CP0112,Meat,NL,2023-12,142.89,10.5,15.003449999999999
CP0112,Meat,NO,2023-12,133.2,10.5,13.985999999999999
CP0112,Meat,PL,2023-12,162.9,10.5,17.1045
CP0112,Meat,PT,2023-12,133.9,10.5,14.0595
CP0112,Meat,RO,2023-12,153.5,10.5,16.1175
CP0112,Meat,RS,2023-12,168.0,10.5,17.64
CP0112,Meat,SE,2023-12,139.92,10.5,14.691599999999998
CP0112,Meat,SI,2023-12,145.14,10.5,15.239699999999997
CP0112,Meat,SK,2023-12,164.47,10.5,17.26935
CP0112,Meat,TR,2023-12,1034.69,10.5,108.64245
CP0112,Meat,XK,2023-12,143.22,10.5,15.0381
CP0114,"Milk, cheese and eggs",AL,2023-12,155.2,1.0,1.5519999999999998
CP0114,"Milk, cheese and eggs",AT,2023-12,135.51,1.0,1.3551
CP0114,"Milk, cheese and eggs",BE,2023-12,144.42,1.0,1.4442
CP0114,"Milk, cheese and eggs",BG,2023-12,176.52,1.0,1.7652
CP0114,"Milk, cheese and eggs",CH,2023-12,110.57,1.0,1.1057
CP0114,"Milk, cheese and eggs",CY,2023-12,116.62,1.0,1.1662000000000001
CP0114,"Milk, cheese and eggs",CZ,2023-12,135.7,1.0,1.357
CP0114,"Milk, cheese and eggs",DE,2023-12,156.3,1.0,1.5630000000000002
CP0114,"Milk, cheese and eggs",DK,2023-12,132.5,1.0,1.325
CP0114,"Milk, cheese and eggs",EA,2023-12,137.74,1.0,1.3774000000000002
CP0114,"Milk, cheese and eggs",EE,2023-12,152.24,1.0,1.5224000000000002
CP0114,"Milk, cheese and eggs",EL,2023-12,132.9,1.0,1.329
CP0114,"Milk, cheese and eggs",ES,2023-12,134.9,1.0,1.349
CP0114,"Milk, cheese and eggs",EU,2023-12,141.73,1.0,1.4173
CP0114,"Milk, cheese and eggs",FI,2023-12,121.72,1.0,1.2172
CP0114,"Milk, cheese and eggs",FR,2023-12,132.45,1.0,1.3244999999999998
CP0114,"Milk, cheese and eggs",HR,2023-12,138.33,1.0,1.3833000000000002
CP0114,"Milk, cheese and eggs",HU,2023-12,192.55,1.0,1.9255000000000002
CP0114,"Milk, cheese and eggs",IE,2023-12,116.7,1.0,1.167
CP0114,"Milk, cheese and eggs",IS,2023-12,160.78,1.0,1.6078000000000001
CP0114,"Milk, cheese and eggs",IT,2023-12,125.0,1.0,1.25
CP0114,"Milk, cheese and eggs",LT,2023-12,176.53,1.0,1.7653
CP0114,"Milk, cheese and eggs",LU,2023-12,131.83,1.0,1.3183
CP0114,"Milk, cheese and eggs",LV,2023-12,156.05,1.0,1.5605000000000002
CP0114,"Milk, cheese and eggs",ME,2023-12,158.46,1.0,1.5846
CP0114,"Milk, cheese and eggs",MK,2023-12,140.39,1.0,1.4039
CP0114,"Milk, cheese and eggs",MT,2023-12,147.92,1.0,1.4791999999999998
CP0114,"Milk, cheese and eggs",NL,2023-12,147.07,1.0,1.4707
CP0114,"Milk, cheese and eggs",NO,2023-12,123.6,1.0,1.236
CP0114,"Milk, cheese and eggs",PL,2023-12,160.4,1.0,1.604
CP0114,"Milk, cheese and eggs",PT,2023-12,121.59,1.0,1.2159
CP0114,"Milk, cheese and eggs",RO,2023-12,156.63,1.0,1.5663
CP0114,"Milk, cheese and eggs",RS,2023-12,168.6,1.0,1.686
CP0114,"Milk, cheese and eggs",SE,2023-12,138.72,1.0,1.3872
CP0114,"Milk, cheese and eggs",SI,2023-12,133.62,1.0,1.3362
CP0114,"Milk, cheese and eggs",SK,2023-12,157.86,1.0,1.5786000000000002
CP0114,"Milk, cheese and eggs",TR,2023-12,1007.07,1.0,10.0707
CP0114,"Milk, cheese and eggs",XK,2023-12,147.38,1.0,1.4738
CP0115,Oils and fats,AL,2023-12,129.3,1.6,2.0688000000000004
CP0115,Oils and fats,AT,2023-12,149.04,1.6,2.38464
CP0115,Oils and fats,BE,2023-12,169.73,1.6,2.71568
CP0115,Oils and fats,BG,2023-12,150.43,1.6,2.40688
CP0115,Oils and fats,CH,2023-12,121.41,1.6,1.94256
CP0115,Oils and fats,CY,2023-12,140.01,1.6,2.24016
CP0115,Oils and fats,CZ,2023-12,168.5,1.6,2.696
CP0115,Oils and fats,DE,2023-12,172.8,1.6,2.7648000000000006
CP0115,Oils and fats,DK,2023-12,134.8,1.6,2.1568
CP0115,Oils and fats,EA,2023-12,173.74,1.6,2.77984
CP0115,Oils and fats,EE,2023-12,161.03,1.6,2.57648
CP0115,Oils and fats,EL,2023-12,184.48,1.6,2.95168
CP0115,Oils and fats,ES,2023-12,214.79,1.6,3.43664
CP0115,Oils and fats,EU,2023-12,168.97,1.6,2.70352
CP0115,Oils and fats,FI,2023-12,137.31,1.6,2.1969600000000002
CP0115,Oils and fats,FR,2023-12,157.29,1.6,2.51664
CP0115,Oils and fats,HR,2023-12,141.55,1.6,2.2648000000000006
CP0115,Oils and fats,HU,2023-12,184.52,1.6,2.9523200000000003
CP0115,Oils and fats,IE,2023-12,132.3,1.6,2.1168000000000005
CP0115,Oils and fats,IS,2023-12,166.11,1.6,2.6577600000000006
CP0115,Oils and fats,IT,2023-12,171.4,1.6,2.7424
CP0115,Oils and fats,LT,2023-12,175.45,1.6,2.8072
CP0115,Oils and fats,LU,2023-12,153.55,1.6,2.4568000000000003
CP0115,Oils and fats,LV,2023-12,177.76,1.6,2.84416
CP0115,Oils and fats,ME,2023-12,149.52,1.6,2.3923200000000002
CP0115,Oils and fats,MK,2023-12,133.59,1.6,2.1374400000000002
CP0115,Oils and fats,MT,2023-12,151.24,1.6,2.4198400000000007
CP0115,Oils and fats,NL,2023-12,158.18,1.6,2.5308800000000002
CP0115,Oils and fats,NO,2023-12,156.5,1.6,2.504
CP0115,Oils and fats,PL,2023-12,157.4,1.6,2.5184
CP0115,Oils and fats,PT,2023-12,151.88,1.6,2.4300800000000002
CP0115,Oils and fats,RO,2023-12,154.65,1.6,2.4744
CP0115,Oils and fats,RS,2023-12,171.1,1.6,2.7376
CP0115,Oils and fats,SE,2023-12,162.78,1.6,2.60448
CP0115,Oils and fats,SI,2023-12,131.28,1.6,2.10048
CP0115,Oils and fats,SK,2023-12,164.51,1.6,2.6321600000000003
CP0115,Oils and fats,TR,2023-12,927.77,1.6,14.84432
CP0115,Oils and fats,XK,2023-12,174.32,1.6,2.78912
CP0116,Fruit,AL,2023-12,185.65,2.15,3.991475
CP0116,Fruit,AT,2023-12,113.27,2.15,2.435305
CP0116,Fruit,BE,2023-12,116.81,2.15,2.5114149999999995
CP0116,Fruit,BG,2023-12,141.83,2.15,3.049345
CP0116,Fruit,CH,2023-12,104.92,2.15,2.2557799999999997
CP0116,Fruit,CY,2023-12,126.45,2.15,2.7186749999999997
CP0116,Fruit,CZ,2023-12,127.1,2.15,2.7326499999999996
CP0116,Fruit,DE,2023-12,136.8,2.15,2.9412000000000003
CP0116,Fruit,DK,2023-12,119.3,2.15,2.56495
CP0116,Fruit,EA,2023-12,139.78,2.15,3.00527
CP0116,Fruit,EE,2023-12,154.77,2.15,3.327555
CP0116,Fruit,EL,2023-12,128.51,2.15,2.762965
CP0116,Fruit,ES,2023-12,149.94,2.15,3.22371
CP0116,Fruit,EU,2023-12,141.54,2.15,3.04311
CP0116,Fruit,FI,2023-12,118.45,2.15,2.546675
CP0116,Fruit,FR,2023-12,145.9,2.15,3.13685
CP0116,Fruit,HR,2023-12,133.99,2.15,2.880785
CP0116,Fruit,HU,2023-12,205.98,2.15,4.42857
CP0116,Fruit,IE,2023-12,109.9,2.15,2.36285
CP0116,Fruit,IS,2023-12,124.6,2.15,2.6789
CP0116,Fruit,IT,2023-12,139.8,2.15,3.0057
CP0116,Fruit,LT,2023-12,135.24,2.15,2.90766
CP0116,Fruit,LU,2023-12,129.57,2.15,2.7857549999999995
CP0116,Fruit,LV,2023-12,155.26,2.15,3.33809
CP0116,Fruit,ME,2023-12,136.99,2.15,2.945285
CP0116,Fruit,MK,2023-12,127.27,2.15,2.7363049999999998
CP0116,Fruit,MT,2023-12,167.84,2.15,3.60856
CP0116,Fruit,NL,2023-12,130.4,2.15,2.8036
CP0116,Fruit,NO,2023-12,133.7,2.15,2.8745499999999997
CP0116,Fruit,PL,2023-12,156.0,2.15,3.354
CP0116,Fruit,PT,2023-12,141.35,2.15,3.0390249999999996
CP0116,Fruit,RO,2023-12,143.69,2.15,3.089335
CP0116,Fruit,RS,2023-12,141.2,2.15,3.0357999999999996
CP0116,Fruit,SE,2023-12,138.69,2.15,2.981835
CP0116,Fruit,SI,2023-12,179.82,2.15,3.86613
CP0116,Fruit,SK,2023-12,141.21,2.15,3.0360150000000004
CP0116,Fruit,TR,2023-12,764.22,2.15,16.43073
CP0116,Fruit,XK,2023-12,99.25,2.15,2.133875
CP0117,Vegetables,AL,2023-12,242.89,2.2,5.34358
CP0117,Vegetables,AT,2023-12,142.23,2.2,3.12906
CP0117,Vegetables,BE,2023-12,136.61,2.2,3.0054200000000004
CP0117,Vegetables,BG,2023-12,178.13,2.2,3.91886
CP0117,Vegetables,CH,2023-12,98.33,2.2,2.16326
CP0117,Vegetables,CY,2023-12,127.54,2.2,2.8058800000000006
CP0117,Vegetables,CZ,2023-12,172.3,2.2,3.7906000000000004
CP0117,Vegetables,DE,2023-12,145.3,2.2,3.1966000000000006
CP0117,Vegetables,DK,2023-12,126.7,2.2,2.7874000000000003
CP0117,Vegetables,EA,2023-12,145.56,2.2,3.2023200000000003
CP0117,Vegetables,EE,2023-12,179.78,2.2,3.9551600000000007
CP0117,Vegetables,EL,2023-12,141.59,2.2,3.11498
CP0117,Vegetables,ES,2023-12,151.7,2.2,3.3374
CP0117,Vegetables,EU,2023-12,150.38,2.2,3.3083600000000004
CP0117,Vegetables,FI,2023-12,126.3,2.2,2.7786
CP0117,Vegetables,FR,2023-12,149.05,2.2,3.2791000000000006
CP0117,Vegetables,HR,2023-12,145.11,2.2,3.1924200000000003
CP0117,Vegetables,HU,2023-12,237.03,2.2,5.21466
CP0117,Vegetables,IE,2023-12,110.2,2.2,2.4244000000000003
CP0117,Vegetables,IS,2023-12,136.11,2.2,2.9944200000000007
CP0117,Vegetables,IT,2023-12,142.0,2.2,3.124
CP0117,Vegetables,LT,2023-12,190.25,2.2,4.1855
CP0117,Vegetables,LU,2023-12,139.2,2.2,3.0624000000000002
CP0117,Vegetables,LV,2023-12,169.78,2.2,3.73516
CP0117,Vegetables,ME,2023-12,173.92,2.2,3.82624
CP0117,Vegetables,MK,2023-12,141.64,2.2,3.11608
CP0117,Vegetables,MT,2023-12,183.76,2.2,4.04272
CP0117,Vegetables,NL,2023-12,140.81,2.2,3.0978200000000005
CP0117,Vegetables,NO,2023-12,130.2,2.2,2.8644
CP0117,Vegetables,PL,2023-12,180.7,2.2,3.9754
CP0117,Vegetables,PT,2023-12,153.12,2.2,3.3686400000000005
CP0117,Vegetables,RO,2023-12,180.15,2.2,3.9633000000000007
CP0117,Vegetables,RS,2023-12,199.7,2.2,4.3934
CP0117,Vegetables,SE,2023-12,149.45,2.2,3.2879
CP0117,Vegetables,SI,2023-12,142.83,2.2,3.1422600000000007
CP0117,Vegetables,SK,2023-12,178.58,2.2,3.9287600000000005
CP0117,Vegetables,TR,2023-12,947.86,2.2,20.85292
CP0117,Vegetables,XK,2023-12,137.61,2.2,3.0274200000000007
CP0118,Sugar & confectionery,AL,2023-12,136.43,1.5,2.04645
CP0118,Sugar & confectionery,AT,2023-12,127.26,1.5,1.9089
